交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/10/02,TX,202603  ,25922,26405,25922,26405,389,1.50%,14,-,-,26383,26395,26411,17068,,盤後,,
2025/10/02,TX,202606  ,26428,26428,26428,26428,450,1.73%,1,26355,173,26350,26360,26428,20819,,一般,,
2025/10/02,TX,202606  ,26205,26361,26205,26361,383,1.47%,4,-,-,26338,26352,26361,20819,,盤後,,
2025/10/02,TX,202609  ,26125,26125,26042,26042,385,1.50%,7,26042,38,26013,26062,26125,24962,,一般,,
2025/10/02,TX,202609  ,25898,26049,25898,26049,392,1.53%,2,-,-,26006,26067,26049,24962,,盤後,,
2025/10/03,TX,202510  ,26480,26764,26388,26745,321,1.21%,68029,26736,71284,26741,26746,26764,22803,,一般,,
2025/10/03,TX,202510  ,26428,26607,26365,26427,3,0.01%,49045,-,-,26420,26424,26607,22803,,盤後,,
2025/10/03,TX,202511  ,26472,26780,26415,26760,322,1.22%,1360,26756,2412,26757,26766,26780,23736,,一般,,
2025/10/03,TX,202511  ,26438,26618,26395,26445,7,0.03%,852,-,-,26440,26448,26618,23736,,盤後,,
2025/10/03,TX,202512  ,26456,26756,26454,26756,335,1.27%,71,26740,938,26736,26745,26756,16873,,一般,,
2025/10/03,TX,202512  ,26416,26584,26383,26429,8,0.03%,94,-,-,26418,26429,26584,16873,,盤後,,
2025/10/03,TX,202603  ,26449,26723,26434,26715,316,1.20%,33,26715,540,26716,26725,26723,17068,,一般,,
2025/10/03,TX,202603  ,26449,26540,26449,26535,136,0.52%,9,-,-,26391,26402,26540,17068,,盤後,,
2025/10/03,TX,202606  ,26400,26664,26400,26664,309,1.17%,38,26685,201,26680,26691,26664,20819,,一般,,
2025/10/03,TX,202606  ,26358,26391,26342,26342,-13,-0.05%,4,-,-,26346,26358,26428,20819,,盤後,,
2025/10/03,TX,202609  ,26042,26281,26042,26281,239,0.92%,3,26354,41,26328,26381,26281,24962,,一般,,
2025/10/03,TX,202609  ,26145,26168,26112,26115,73,0.28%,6,-,-,26015,26060,26168,24962,,盤後,,
2025/10/07,TX,202510  ,27202,27356,26995,27322,586,2.19%,70532,27317,71648,27315,27322,27356,22803,,一般,,
2025/10/07,TX,202510  ,26769,26845,26632,26680,-56,-0.21%,42343,-,-,26674,26689,26845,22803,,盤後,,
2025/10/07,TX,202511  ,27250,27385,27027,27345,589,2.20%,1619,27348,2751,27343,27353,27385,23736,,一般,,
2025/10/07,TX,202511  ,26781,26862,26662,26698,-58,-0.22%,781,-,-,26698,26716,26862,23736,,盤後,,
2025/10/07,TX,202512  ,27245,27352,27020,27319,579,2.17%,103,27337,965,27332,27343,27352,16873,,一般,,
2025/10/07,TX,202512  ,26775,26829,26654,26677,-63,-0.24%,102,-,-,26683,26708,26829,16873,,盤後,,
2025/10/07,TX,202603  ,27048,27337,27048,27326,611,2.29%,18,27326,538,27322,27331,27337,17068,,一般,,
2025/10/07,TX,202603  ,26777,26792,26650,26650,-65,-0.24%,27,-,-,26664,26697,26792,17068,,盤後,,
2025/10/07,TX,202606  ,26990,27232,26990,27232,547,2.05%,24,27319,213,27312,27326,27232,20819,,一般,,
2025/10/07,TX,202606  ,26754,26757,26625,26625,-60,-0.22%,15,-,-,26628,26673,26757,20819,,盤後,,
2025/10/07,TX,202609  ,-,-,-,-,-,-,0,26982,41,26958,27007,26281,24962,,一般,,
2025/10/07,TX,202609  ,-,-,-,-,-,-,0,-,-,26280,26392,26281,24962,,盤後,,
2025/10/08,TX,202510  ,27061,27127,26912,27093,-224,-0.82%,58514,27093,69901,27093,27096,27396,22803,,一般,,
2025/10/08,TX,202510  ,27291,27396,27007,27040,-277,-1.01%,52105,-,-,27040,27043,27396,22803,,盤後,,
2025/10/08,TX,202511  ,27115,27164,26957,27133,-215,-0.79%,1513,27132,3216,27131,27137,27426,23736,,一般,,
2025/10/08,TX,202511  ,27324,27426,27050,27082,-266,-0.97%,1159,-,-,27082,27086,27426,23736,,盤後,,
2025/10/08,TX,202512  ,27077,27161,26969,27141,-196,-0.72%,119,27141,1030,27141,27146,27418,16873,,一般,,
2025/10/08,TX,202512  ,27300,27418,27082,27100,-237,-0.87%,106,-,-,27086,27106,27418,16873,,盤後,,
2025/10/08,TX,202603  ,27100,27169,26995,27149,-177,-0.65%,36,27149,542,27151,27159,27349,17068,,一般,,
2025/10/08,TX,202603  ,27305,27349,27100,27100,-226,-0.83%,9,-,-,27080,27088,27349,17068,,盤後,,
2025/10/08,TX,202606  ,27104,27154,27060,27153,-166,-0.61%,8,27153,218,27150,27158,27232,20819,,一般,,
2025/10/08,TX,202606  ,27096,27096,27050,27050,-269,-0.98%,2,-,-,27064,27071,27232,20819,,盤後,,
2025/10/08,TX,202609  ,-,-,-,-,-,-,0,26841,41,26801,26881,26281,24962,,一般,,
2025/10/08,TX,202609  ,-,-,-,-,-,-,0,-,-,26730,26810,26281,24962,,盤後,,
2025/10/09,TX,202510  ,27440,27455,27273,27335,242,0.89%,71155,27338,67679,27333,27335,27455,22803,,一般,,
2025/10/09,TX,202510  ,27025,27440,27000,27420,327,1.21%,48451,-,-,27416,27420,27440,22803,,盤後,,
2025/10/09,TX,202511  ,27449,27485,27319,27381,249,0.92%,7268,27387,8155,27383,27386,27485,23736,,一般,,
2025/10/09,TX,202511  ,27076,27470,27044,27452,320,1.18%,1364,-,-,27443,27456,27470,23736,,盤後,,
2025/10/09,TX,202512  ,27458,27480,27327,27375,234,0.86%,95,27375,1030,27376,27382,27480,16873,,一般,,
2025/10/09,TX,202512  ,27083,27454,27070,27454,313,1.15%,115,-,-,27438,27452,27454,16873,,盤後,,
2025/10/09,TX,202603  ,27450,27476,27325,27340,191,0.70%,50,27373,572,27372,27375,27477,17068,,一般,,
2025/10/09,TX,202603  ,27140,27477,27091,27477,328,1.21%,30,-,-,27446,27465,27477,17068,,盤後,,
2025/10/09,TX,202606  ,27404,27404,27348,27348,195,0.72%,4,27375,217,27372,27379,27404,20819,,一般,,
2025/10/09,TX,202606  ,27153,27153,27153,27153,0,0.00%,1,-,-,27443,27463,27232,20819,,盤後,,
2025/10/09,TX,202609  ,-,-,-,-,-,-,0,27090,41,27068,27112,26281,24962,,一般,,
2025/10/09,TX,202609  ,-,-,-,-,-,-,0,-,-,27126,27181,26281,24962,,盤後,,
2025/10/13,TX,202510  ,26450,26945,26390,26904,-434,-1.59%,112620,26915,41428,26901,26911,27455,22803,,一般,,
2025/10/13,TX,202510  ,27342,27396,27059,27108,-230,-0.84%,44466,-,-,27108,27110,27455,22803,,盤後,,
2025/10/13,TX,202511  ,26500,27002,26460,26958,-429,-1.57%,41195,26977,33697,26956,26971,27485,23736,,一般,,
2025/10/13,TX,202511  ,27389,27442,27119,27169,-218,-0.80%,1781,-,-,27169,27171,27485,23736,,盤後,,
2025/10/13,TX,202512  ,26498,27002,26477,26998,-377,-1.38%,218,26998,1083,26958,26971,27480,16873,,一般,,
2025/10/13,TX,202512  ,27381,27436,27120,27170,-205,-0.75%,79,-,-,27168,27177,27480,16873,,盤後,,
2025/10/13,TX,202603  ,26500,26993,26500,26993,-380,-1.39%,34,26966,564,26959,26974,27477,17068,,一般,,
2025/10/13,TX,202603  ,27365,27365,27150,27160,-213,-0.78%,14,-,-,27162,27170,27477,17068,,盤後,,
2025/10/13,TX,202606  ,26500,26888,26500,26848,-527,-1.93%,27,26961,217,26954,26969,27404,20819,,一般,,
2025/10/13,TX,202606  ,27375,-,-,27375,0,0.00%,1,-,-,27156,27171,27404,20819,,盤後,,
2025/10/13,TX,202609  ,26400,26630,26400,26586,-504,-1.86%,6,26685,43,26667,26704,26630,24962,,一般,,
2025/10/13,TX,202609  ,-,-,-,-,-,-,0,-,-,26860,26935,26281,24962,,盤後,,
2025/10/14,TX,202510  ,27269,27450,26716,26718,-197,-0.73%,122162,26725,19596,26718,26721,27455,22803,,一般,,
2025/10/14,TX,202510  ,26920,27280,26888,27250,335,1.24%,54312,-,-,27249,27263,27455,22803,,盤後,,
2025/10/14,TX,202511  ,27309,27493,26762,26765,-212,-0.79%,49859,26770,53868,26762,26766,27493,23736,,一般,,
2025/10/14,TX,202511  ,26980,27326,26940,27303,326,1.21%,6815,-,-,27303,27312,27485,23736,,盤後,,
2025/10/14,TX,202512  ,27300,27476,26791,26794,-204,-0.76%,290,26794,1185,26778,26785,27480,16873,,一般,,
2025/10/14,TX,202512  ,26991,27301,26983,27283,285,1.06%,122,-,-,27281,27312,27480,16873,,盤後,,
2025/10/14,TX,202603  ,27403,27486,26796,26796,-170,-0.63%,59,26774,553,26771,26777,27486,17068,,一般,,
2025/10/14,TX,202603  ,27038,27308,26960,27308,342,1.27%,28,-,-,27284,27317,27477,17068,,盤後,,
2025/10/14,TX,202606  ,27325,27477,26799,26799,-162,-0.60%,44,26765,219,26760,26771,27477,20819,,一般,,
2025/10/14,TX,202606  ,27010,27306,26983,27283,322,1.19%,20,-,-,27289,27315,27404,20819,,盤後,,
2025/10/14,TX,202609  ,27130,27130,26570,26588,-97,-0.36%,5,26511,43,26490,26533,27130,24962,,一般,,
2025/10/14,TX,202609  ,26735,26735,26735,26735,50,0.19%,1,-,-,26998,27069,26735,24962,,盤後,,
2025/10/15,TX,202510  ,26850,27191,26775,27156,431,1.61%,45269,0,9008,27155,27157,27455,22803,,一般,,
2025/10/15,TX,202510  ,26740,27027,26500,26783,58,0.22%,69414,-,-,26777,26784,27455,22803,,盤後,,
2025/10/15,TX,202511  ,26878,27300,26821,27288,518,1.94%,50492,27289,61267,27285,27288,27493,23736,,一般,,
2025/10/15,TX,202511  ,26770,27055,26546,26829,59,0.22%,25336,-,-,26829,26830,27493,23736,,盤後,,
2025/10/15,TX,202512  ,26886,27291,26864,27291,497,1.85%,330,27290,1161,27281,27288,27480,16873,,一般,,
2025/10/15,TX,202512  ,26792,27060,26562,26810,16,0.06%,432,-,-,26806,26822,27480,16873,,盤後,,
2025/10/15,TX,202603  ,27144,27296,27110,27296,522,1.95%,51,27296,567,27290,27306,27486,17068,,一般,,
2025/10/15,TX,202603  ,26822,27035,26580,26976,202,0.75%,39,-,-,26809,26830,27486,17068,,盤後,,
2025/10/15,TX,202606  ,27160,27290,27160,27290,525,1.96%,26,27299,238,27290,27309,27477,20819,,一般,,
2025/10/15,TX,202606  ,26596,26988,26596,26988,223,0.83%,10,-,-,26805,26836,27477,20819,,盤後,,
2025/10/15,TX,202609  ,26890,26890,26872,26872,361,1.36%,2,27002,43,26973,27031,27130,24962,,一般,,
2025/10/15,TX,202609  ,26511,26511,26511,26511,0,0.00%,5,-,-,26512,26563,27130,24962,,盤後,,
2025/10/16,TX,202511  ,27545,27877,27450,27822,533,1.95%,93889,27818,64988,27820,27822,27877,23736,,一般,,
2025/10/16,TX,202511  ,27329,27565,27230,27478,189,0.69%,81199,-,-,27475,27478,27565,23736,,盤後,,
2025/10/16,TX,202512  ,27500,27864,27448,27801,511,1.87%,1069,27815,1547,27812,27818,27864,16873,,一般,,
2025/10/16,TX,202512  ,27325,27564,27243,27488,198,0.73%,809,-,-,27472,27482,27564,16873,,盤後,,
2025/10/16,TX,202601  ,27644,27802,27500,27802,509,1.86%,10,27835,3,27831,27839,27802,27500,,一般,,
2025/10/16,TX,202603  ,27510,27805,27500,27805,509,1.86%,13,27829,562,27826,27833,27805,17068,,一般,,
2025/10/16,TX,202603  ,27356,27574,27290,27488,192,0.70%,48,-,-,27477,27496,27574,17068,,盤後,,
2025/10/16,TX,202606  ,27556,27857,27500,27827,528,1.93%,18,27827,222,27822,27830,27857,20819,,一般,,
2025/10/16,TX,202606  ,27377,27524,27363,27502,203,0.74%,36,-,-,27477,27505,27524,20819,,盤後,,
2025/10/16,TX,202609  ,27256,27256,27256,27256,254,0.94%,5,27547,48,27527,27567,27256,24962,,一般,,
2025/10/16,TX,202609  ,27256,27256,27256,27256,254,0.94%,1,-,-,27186,27274,27256,24962,,盤後,,
2025/10/17,TX,202511  ,27251,27545,27244,27328,-490,-1.76%,70093,27328,65454,27328,27329,27877,23736,,一般,,
2025/10/17,TX,202511  ,27782,27814,27446,27492,-326,-1.17%,93383,-,-,27492,27498,27877,23736,,盤後,,
2025/10/17,TX,202512  ,27300,27544,27266,27338,-477,-1.71%,690,27338,1684,27332,27336,27864,16873,,一般,,
2025/10/17,TX,202512  ,27743,27803,27458,27502,-313,-1.13%,720,-,-,27496,27507,27864,16873,,盤後,,
2025/10/17,TX,202601  ,27439,27555,27380,27380,-455,-1.63%,24,27365,33,27363,27367,27802,27380,,一般,,
2025/10/17,TX,202601  ,27750,27770,27490,27490,-345,-1.24%,38,-,-,27521,27537,27802,27490,,盤後,,
2025/10/17,TX,202603  ,27466,27548,27400,27400,-429,-1.54%,20,27353,557,27351,27355,27805,17068,,一般,,
2025/10/17,TX,202603  ,27660,27683,27490,27490,-339,-1.22%,13,-,-,27508,27527,27805,17068,,盤後,,
2025/10/17,TX,202606  ,27505,27541,27350,27350,-477,-1.71%,51,27350,199,27340,27347,27857,20819,,一般,,
2025/10/17,TX,202606  ,27752,27752,27490,27497,-330,-1.19%,17,-,-,27503,27521,27857,20819,,盤後,,
2025/10/17,TX,202609  ,27294,27294,27293,27293,-254,-0.92%,6,27089,51,27058,27120,27294,24962,,一般,,
2025/10/17,TX,202609  ,27202,27202,27202,27202,-345,-1.25%,1,-,-,27212,27286,27256,24962,,盤後,,
2025/10/20,TX,202511  ,27444,27824,27432,27783,455,1.66%,75805,27780,66733,27780,27783,27877,23736,,一般,,
2025/10/20,TX,202511  ,27265,27489,27037,27453,125,0.46%,96819,-,-,27446,27454,27877,23736,,盤後,,
2025/10/20,TX,202512  ,27457,27820,27443,27780,442,1.62%,763,27780,1765,27780,27785,27864,16873,,一般,,
2025/10/20,TX,202512  ,27246,27494,27050,27459,121,0.44%,925,-,-,27450,27463,27864,16873,,盤後,,
2025/10/20,TX,202601  ,27570,27807,27570,27805,440,1.61%,35,27805,48,27801,27809,27807,27100,,一般,,
2025/10/20,TX,202601  ,27250,27502,27100,27500,135,0.49%,91,-,-,27475,27491,27802,27100,,盤後,,
2025/10/20,TX,202603  ,27553,27835,27553,27807,454,1.66%,47,27806,574,27801,27809,27835,17068,,一般,,
2025/10/20,TX,202603  ,27246,27506,27100,27460,107,0.39%,36,-,-,27472,27485,27805,17068,,盤後,,
2025/10/20,TX,202606  ,27536,27830,27536,27803,453,1.66%,84,27802,233,27796,27804,27857,20819,,一般,,
2025/10/20,TX,202606  ,27250,27480,27098,27436,86,0.31%,61,-,-,27447,27468,27857,20819,,盤後,,
2025/10/20,TX,202609  ,27541,27547,27492,27497,408,1.51%,24,27497,59,27498,27511,27547,24962,,一般,,
2025/10/20,TX,202609  ,27168,27179,27168,27172,83,0.31%,5,-,-,27181,27238,27294,24962,,盤後,,
2025/10/21,TX,202511  ,27900,28036,27798,27833,53,0.19%,73065,27831,67357,27832,27834,28036,23736,,一般,,
2025/10/21,TX,202511  ,27818,27952,27703,27847,67,0.24%,49528,-,-,27847,27849,27952,23736,,盤後,,
2025/10/21,TX,202512  ,27907,28031,27803,27839,59,0.21%,1050,27839,1990,27834,27839,28031,16873,,一般,,
2025/10/21,TX,202512  ,27801,27950,27709,27834,54,0.19%,620,-,-,27850,27857,27950,16873,,盤後,,
2025/10/21,TX,202601  ,27938,28052,27860,27865,60,0.22%,44,27865,66,27855,27863,28052,27100,,一般,,
2025/10/21,TX,202601  ,27811,27961,27744,27865,60,0.22%,41,-,-,27869,27877,27961,27100,,盤後,,
2025/10/21,TX,202603  ,28000,28031,27850,27850,44,0.16%,16,27859,573,27856,27863,28031,17068,,一般,,
2025/10/21,TX,202603  ,27805,27965,27750,27927,121,0.44%,21,-,-,27865,27873,27965,17068,,盤後,,
2025/10/21,TX,202606  ,27882,28030,27880,27910,108,0.39%,46,27854,252,27852,27856,28030,20819,,一般,,
2025/10/21,TX,202606  ,27805,27950,27725,27854,52,0.19%,38,-,-,27856,27864,27950,20819,,盤後,,
2025/10/21,TX,202609  ,-,-,-,-,-,-,0,27571,59,27550,27592,27547,24962,,一般,,
2025/10/21,TX,202609  ,27497,27497,27497,27497,0,0.00%,1,-,-,27557,27596,27547,24962,,盤後,,
2025/10/22,TX,202511  ,27690,27797,27526,27704,-127,-0.46%,77497,27708,64052,27704,27707,28036,23736,,一般,,
2025/10/22,TX,202511  ,27826,27948,27705,27733,-98,-0.35%,52045,-,-,27733,27739,28036,23736,,盤後,,
2025/10/22,TX,202512  ,27708,27800,27535,27708,-131,-0.47%,1126,27708,2151,27705,27709,28031,16873,,一般,,
2025/10/22,TX,202512  ,27855,27950,27712,27741,-98,-0.35%,628,-,-,27741,27749,28031,16873,,盤後,,
2025/10/22,TX,202601  ,27733,27783,27578,27765,-100,-0.36%,59,27736,75,27733,27740,28052,27100,,一般,,
2025/10/22,TX,202601  ,27947,27947,27765,27879,14,0.05%,29,-,-,27761,27772,28052,27100,,盤後,,
2025/10/22,TX,202603  ,27701,27785,27570,27785,-74,-0.27%,26,27734,568,27731,27738,28031,17068,,一般,,
2025/10/22,TX,202603  ,27871,27906,27748,27771,-88,-0.32%,13,-,-,27760,27774,28031,17068,,盤後,,
2025/10/22,TX,202606  ,27638,27783,27550,27782,-72,-0.26%,61,27722,221,27718,27726,28030,20819,,一般,,
2025/10/22,TX,202606  ,27854,27955,27731,27731,-123,-0.44%,33,-,-,27749,27763,28030,20819,,盤後,,
2025/10/22,TX,202609  ,-,-,-,-,-,-,0,27452,62,27429,27475,27601,24962,,一般,,
2025/10/22,TX,202609  ,27571,27601,27465,27465,-106,-0.38%,4,-,-,27455,27498,27601,24962,,盤後,,
2025/10/23,TX,202511  ,27385,27629,27313,27556,-152,-0.55%,58000,27556,63279,27556,27560,28036,23736,,一般,,
2025/10/23,TX,202511  ,27732,27738,27311,27399,-309,-1.12%,73909,-,-,27399,27404,28036,23736,,盤後,,
2025/10/23,TX,202512  ,27378,27631,27324,27559,-149,-0.54%,551,27559,2158,27556,27564,28031,16873,,一般,,
2025/10/23,TX,202512  ,27716,27732,27330,27418,-290,-1.05%,744,-,-,27403,27414,28031,16873,,盤後,,
2025/10/23,TX,202601  ,27429,27630,27384,27590,-146,-0.53%,24,27590,88,27583,27592,28052,27100,,一般,,
2025/10/23,TX,202601  ,27712,27712,27353,27469,-267,-0.96%,52,-,-,27432,27443,28052,27100,,盤後,,
2025/10/23,TX,202603  ,27394,27600,27393,27600,-134,-0.48%,27,27588,553,27585,27592,28031,17068,,一般,,
2025/10/23,TX,202603  ,27757,27757,27380,27380,-354,-1.28%,28,-,-,27430,27440,28031,17068,,盤後,,
2025/10/23,TX,202606  ,27370,27626,27370,27600,-122,-0.44%,33,27572,207,27568,27577,28030,20819,,一般,,
2025/10/23,TX,202606  ,27669,27670,27384,27470,-252,-0.91%,45,-,-,27416,27427,28030,20819,,盤後,,
2025/10/23,TX,202609  ,27116,27305,27116,27305,-147,-0.54%,4,27305,63,27311,27335,27601,24962,,一般,,
2025/10/23,TX,202609  ,-,-,-,-,-,-,0,-,-,27126,27181,27601,24962,,盤後,,
2025/10/27,TX,202511  ,28284,28291,28079,28225,669,2.43%,60960,28219,64355,28223,28225,28291,23736,,一般,,
2025/10/27,TX,202511  ,27620,27804,27496,27742,186,0.67%,51456,-,-,27730,27744,28036,23736,,盤後,,
2025/10/27,TX,202512  ,28250,28282,28085,28228,669,2.43%,1000,28226,2248,28226,28231,28282,16873,,一般,,
2025/10/27,TX,202512  ,27618,27799,27496,27716,157,0.57%,688,-,-,27725,27746,28031,16873,,盤後,,
2025/10/27,TX,202601  ,28290,28298,28118,28225,635,2.30%,38,28249,101,28246,28252,28298,27100,,一般,,
2025/10/27,TX,202601  ,27678,27768,27566,27767,177,0.64%,19,-,-,27752,27772,28052,27100,,盤後,,
2025/10/27,TX,202603  ,28202,28286,28150,28196,608,2.20%,9,28247,556,28246,28249,28286,17068,,一般,,
2025/10/27,TX,202603  ,27710,27780,27620,27780,192,0.70%,9,-,-,27753,27773,28031,17068,,盤後,,
2025/10/27,TX,202606  ,28254,28254,28111,28180,608,2.21%,163,28232,196,28229,28236,28254,20819,,一般,,
2025/10/27,TX,202606  ,27669,27749,27570,27733,161,0.58%,41,-,-,27727,27749,28030,20819,,盤後,,
2025/10/27,TX,202609  ,27305,-,-,27305,0,0.00%,2,27968,65,27958,28000,27601,24962,,一般,,
2025/10/27,TX,202609  ,27387,27387,27387,27387,82,0.30%,1,-,-,27455,27514,27601,24962,,盤後,,
2025/10/28,TX,202511  ,28233,28250,27984,28002,-217,-0.77%,58805,28005,64509,28002,28003,28320,23736,,一般,,
2025/10/28,TX,202511  ,28236,28320,28065,28310,91,0.32%,40411,-,-,28310,28317,28320,23736,,盤後,,
2025/10/28,TX,202512  ,28264,28264,27992,28007,-219,-0.78%,1289,28011,2336,28008,28013,28325,16873,,一般,,
2025/10/28,TX,202512  ,28231,28325,28076,28321,95,0.34%,413,-,-,28314,28325,28325,16873,,盤後,,
2025/10/28,TX,202601  ,28287,28287,28029,28080,-169,-0.60%,58,28038,122,28035,28041,28309,27100,,一般,,
2025/10/28,TX,202601  ,28243,28309,28101,28309,60,0.21%,45,-,-,28338,28351,28309,27100,,盤後,,
2025/10/28,TX,202603  ,28150,28150,28056,28056,-191,-0.68%,23,28037,559,28034,28040,28286,17068,,一般,,
2025/10/28,TX,202603  ,28195,28258,28149,28254,7,0.02%,8,-,-,28337,28349,28286,17068,,盤後,,
2025/10/28,TX,202606  ,28119,28119,28016,28074,-158,-0.56%,44,28023,223,28020,28026,28254,20819,,一般,,
2025/10/28,TX,202606  ,28222,28246,28120,28246,14,0.05%,11,-,-,28318,28332,28254,20819,,盤後,,
2025/10/28,TX,202609  ,-,-,-,-,-,-,0,27763,65,27757,27770,27994,24962,,一般,,
2025/10/28,TX,202609  ,27994,27994,27971,27971,3,0.01%,2,-,-,28055,28102,27994,24962,,盤後,,
2025/10/29,TX,202511  ,28225,28446,28203,28412,407,1.45%,59854,28414,66115,28411,28416,28446,23736,,一般,,
2025/10/29,TX,202511  ,27988,28258,27953,28215,210,0.75%,41261,-,-,28210,28216,28320,23736,,盤後,,
2025/10/29,TX,202512  ,28202,28445,28202,28419,408,1.46%,919,28421,2371,28418,28424,28445,16873,,一般,,
2025/10/29,TX,202512  ,28007,28255,27961,28218,207,0.74%,502,-,-,28213,28221,28325,16873,,盤後,,
2025/10/29,TX,202601  ,28234,28463,28234,28449,411,1.47%,40,28449,138,28439,28449,28463,27100,,一般,,
2025/10/29,TX,202601  ,28052,28279,28052,28279,241,0.86%,58,-,-,28239,28250,28309,27100,,盤後,,
2025/10/29,TX,202603  ,28288,28450,28280,28450,413,1.47%,8,28450,560,28448,28455,28450,17068,,一般,,
2025/10/29,TX,202603  ,28106,28231,28106,28231,194,0.69%,9,-,-,28238,28248,28286,17068,,盤後,,
2025/10/29,TX,202606  ,28326,28433,28326,28411,388,1.38%,46,28434,221,28430,28439,28433,20819,,一般,,
2025/10/29,TX,202606  ,28000,28192,27995,28192,169,0.60%,57,-,-,28214,28228,28254,20819,,盤後,,
2025/10/29,TX,202609  ,28169,28169,28169,28169,406,1.46%,1,28169,65,28157,28181,28169,24962,,一般,,
2025/10/29,TX,202609  ,-,-,-,-,-,-,0,-,-,27952,27984,27994,24962,,盤後,,
2025/10/30,TX,202511  ,28430,28552,28181,28398,-16,-0.06%,79008,28399,65284,28398,28401,28552,23736,,一般,,
2025/10/30,TX,202511  ,28443,28525,28261,28365,-49,-0.17%,52869,-,-,28352,28366,28525,23736,,盤後,,
2025/10/30,TX,202512  ,28442,28554,28189,28402,-19,-0.07%,1371,28401,2402,28401,28407,28554,16873,,一般,,
2025/10/30,TX,202512  ,28436,28528,28272,28367,-54,-0.19%,620,-,-,28356,28374,28528,16873,,盤後,,
2025/10/30,TX,202601  ,28425,28564,28221,28429,-20,-0.07%,76,28429,138,28427,28434,28564,27100,,一般,,
2025/10/30,TX,202601  ,28508,28545,28336,28400,-49,-0.17%,56,-,-,28380,28399,28545,27100,,盤後,,
2025/10/30,TX,202603  ,28466,28466,28300,28390,-60,-0.21%,8,28433,554,28430,28437,28528,17068,,一般,,
2025/10/30,TX,202603  ,28485,28528,28366,28366,-84,-0.30%,24,-,-,28381,28401,28528,17068,,盤後,,
2025/10/30,TX,202606  ,28460,28472,28215,28215,-219,-0.77%,80,28421,240,28417,28425,28502,20819,,一般,,
2025/10/30,TX,202606  ,28464,28502,28388,28472,38,0.13%,68,-,-,28359,28380,28502,20819,,盤後,,
2025/10/30,TX,202609  ,28193,28193,28193,28193,24,0.09%,1,28161,67,28154,28168,28200,24962,,一般,,
2025/10/30,TX,202609  ,28200,28200,28193,28193,24,0.09%,2,-,-,28096,28141,28200,24962,,盤後,,
2025/10/31,TX,202511  ,28478,28588,28378,28431,32,0.11%,66689,28430,66350,28430,28436,28588,23736,,一般,,
2025/10/31,TX,202511  ,28380,28438,28200,28290,-109,-0.38%,47452,-,-,28288,28292,28552,23736,,盤後,,
2025/10/31,TX,202512  ,28451,28592,28389,28444,43,0.15%,921,28439,2485,28438,28448,28592,16873,,一般,,
